,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
115,2015-02-11 16:41:59,21.9266666666667,30.29,426.666666666667,791.333333333333,0.0049342960310548,1
116,2015-02-11 16:43:00,21.9725,30.175,428.25,793.25,0.0049292900224207,1
117,2015-02-11 16:44:00,21.89,30.245,433.0,787.5,0.0049158055307837,1
118,2015-02-11 16:45:00,21.9266666666667,30.3566666666667,433.0,789.0,0.0049452424961181,1
119,2015-02-11 16:46:00,21.945,30.1725,428.25,782.75,0.0049205495040285,1
120,2015-02-11 16:46:59,21.9175,30.34,428.25,783.5,0.0049397194445133,0
121,2015-02-11 16:47:59,21.9266666666667,30.29,426.666666666667,791.0,0.0049342960310548,1
122,2015-02-11 16:49:00,21.9175,30.2925,428.25,786.0,0.0049319245486515,1
123,2015-02-11 16:50:00,21.9175,30.27,433.0,786.5,0.0049282322972118,1
124,2015-02-11 16:51:00,21.9266666666667,30.1966666666667,433.0,786.333333333333,0.0049189716221315,1
125,2015-02-11 16:52:00,21.89,30.34,428.25,786.333333333333,0.0049313685669241,1
126,2015-02-11 16:53:00,21.945,30.34,433.0,787.666666666667,0.0049480828070724,1
127,2015-02-11 16:53:59,21.945,30.39,433.0,786.5,0.0049563021722191,1
128,2015-02-11 16:54:59,21.89,30.365,433.0,791.75,0.0049354642311775,1
129,2015-02-11 16:56:00,21.89,30.39,433.0,788.0,0.0049395599489442,1
130,2015-02-11 16:57:00,21.9175,30.4725,433.0,797.75,0.0049614641259017,1
131,2015-02-11 16:58:00,21.9175,30.39,433.0,801.75,0.0049479248074601,1
132,2015-02-11 16:59:00,21.945,30.5,433.0,803.5,0.0049743855341721,0
133,2015-02-11 16:59:59,21.89,30.4725,433.0,811.0,0.0049530761972641,1
134,2015-02-11 17:00:59,21.89,30.4266666666667,433.0,803.666666666667,0.0049455670984704,1
135,2015-02-11 17:02:00,21.9725,30.5,433.0,801.5,0.0049828062756616,1
136,2015-02-11 17:03:00,21.945,30.5,433.0,804.0,0.0049743855341721,1
137,2015-02-11 17:04:00,21.9725,30.4175,433.0,807.0,0.0049692205153566,1
138,2015-02-11 17:05:00,21.945,30.3675,433.0,801.75,0.0049526034312334,1
139,2015-02-11 17:06:00,21.9725,30.4725,433.0,796.25,0.0049782776234739,1
140,2015-02-11 17:06:59,21.9266666666667,30.5333333333333,433.0,807.0,0.0049742524773131,1
141,2015-02-11 17:08:00,21.9725,30.55,433.0,823.75,0.0049910403563391,1
142,2015-02-11 17:09:00,21.89,30.4633333333333,433.0,818.0,0.0049515743631152,1
143,2015-02-11 17:10:00,21.956,30.458,433.0,807.5,0.0049708429317382,1
144,2015-02-11 17:10:59,21.9175,30.5,433.0,814.0,0.0049659773620009,1
145,2015-02-11 17:12:00,21.9633333333333,30.39,433.0,804.25,0.0049618940379719,1
146,2015-02-11 17:12:59,21.945,30.445,433.0,805.0,0.0049653437228024,1
147,2015-02-11 17:13:59,21.945,30.3975,433.0,805.75,0.0049575350955792,1
148,2015-02-11 17:15:00,21.945,30.3425,433.0,799.25,0.0049484937702114,1
149,2015-02-11 17:16:00,22.0,30.445,433.0,797.0,0.0049821669127429,1
150,2015-02-11 17:17:00,21.9725,30.4175,433.0,798.25,0.0049692205153566,1
151,2015-02-11 17:18:00,22.0,30.2,433.0,784.5,0.0049417553923567,1
152,2015-02-11 17:19:00,21.9266666666667,30.3266666666667,423.666666666667,780.666666666667,0.0049403165395356,1
153,2015-02-11 17:19:59,21.9725,30.365,433.0,782.75,0.0049605753380691,1
154,2015-02-11 17:21:00,21.89,30.39,426.0,787.0,0.0049395599489442,0
155,2015-02-11 17:22:00,21.89,30.245,426.0,790.5,0.0049158055307837,1
156,2015-02-11 17:23:00,21.89,30.3175,429.5,782.25,0.004927682514849,1
157,2015-02-11 17:23:59,21.89,30.1966666666667,423.666666666667,778.0,0.0049078877914108,1
158,2015-02-11 17:25:00,21.89,30.2475,422.5,778.0,0.0049162150744671,1
159,2015-02-11 17:25:59,21.89,30.1333333333333,428.333333333333,773.333333333333,0.0048975131253024,1
160,2015-02-11 17:26:59,21.89,30.175,419.0,766.25,0.0049043385248891,1
161,2015-02-11 17:28:00,21.89,30.125,419.0,756.25,0.0048961480632198,1
162,2015-02-11 17:29:00,21.89,30.175,419.0,751.333333333333,0.0049043385248891,1
163,2015-02-11 17:30:00,21.89,30.0333333333333,419.0,746.5,0.0048811327726588,1
164,2015-02-11 17:31:00,21.89,29.8675,419.0,740.5,0.0048539705745996,1
165,2015-02-11 17:31:59,21.84,29.84,419.0,735.0,0.0048345686199352,1
166,2015-02-11 17:32:59,21.89,29.89,419.0,719.0,0.0048576557599372,0
167,2015-02-11 17:34:00,21.815,29.84,419.0,718.0,0.0048271348351296,1
168,2015-02-11 17:35:00,21.8233333333333,29.8566666666667,419.0,716.0,0.0048323301025268,1
169,2015-02-11 17:36:00,21.84,29.84,419.0,712.25,0.0048345686199352,1
170,2015-02-11 17:37:00,21.815,29.815,419.0,708.5,0.0048230592947544,1
171,2015-02-11 17:38:00,21.84,29.795,419.0,702.0,0.0048272213010814,1
172,2015-02-11 17:38:59,21.8233333333333,29.8233333333333,419.0,702.0,0.0048268932036435,1
173,2015-02-11 17:39:59,21.815,29.7475,419.0,695.75,0.0048120556004573,1
174,2015-02-11 17:41:00,21.79,29.73,419.0,686.666666666667,0.0048018069517281,1
175,2015-02-11 17:42:00,21.815,29.55,419.0,679.75,0.0047798618248173,1
176,2015-02-11 17:43:00,21.79,29.5,419.0,674.0,0.0047643742183431,1
177,2015-02-11 17:44:00,21.79,29.3675,419.0,669.25,0.0047428117385662,1
178,2015-02-11 17:44:59,21.79,29.745,419.0,667.5,0.0048042483722599,1
179,2015-02-11 17:45:59,21.815,29.6725,419.0,679.0,0.0047998297265585,1
180,2015-02-11 17:47:00,21.79,29.6,419.0,678.0,0.0047806487704362,1
181,2015-02-11 17:48:00,21.84,29.55,419.0,674.0,0.0047872222532215,1
182,2015-02-11 17:49:00,21.79,29.4725,419.0,666.5,0.0047598988646814,1
183,2015-02-11 17:50:00,21.79,29.34,419.0,665.666666666667,0.0047383366928279,1
184,2015-02-11 17:51:00,21.89,29.29,419.0,648.666666666667,0.0047593989768816,1
185,2015-02-11 17:51:59,21.84,29.315,419.0,643.25,0.0047488606158098,1
186,2015-02-11 17:53:00,21.89,29.29,419.0,635.0,0.0047593989768816,1
187,2015-02-11 17:54:00,21.865,29.29,419.0,636.25,0.0047520844594542,1
188,2015-02-11 17:55:00,21.89,29.34,419.0,636.25,0.004767585865636,0
189,2015-02-11 17:55:59,21.89,29.29,419.0,639.0,0.0047593989768816,0
190,2015-02-11 17:57:00,21.8566666666667,29.4333333333333,419.0,640.333333333333,0.0047730696984678,1
191,2015-02-11 17:57:59,21.89,29.2675,419.0,639.75,0.0047557149467186,1
192,2015-02-11 17:58:59,21.89,29.245,419.0,638.5,0.0047520309598641,1
193,2015-02-11 18:00:00,21.89,29.42,415.5,643.5,0.0047806853325194,1
194,2015-02-11 18:01:00,21.89,29.7725,415.0,648.0,0.0048384113808525,1
195,2015-02-11 18:02:00,21.89,29.7475,419.0,656.75,0.0048343169845568,1
196,2015-02-11 18:03:00,21.89,29.4566666666667,419.0,655.666666666667,0.0047866894378376,1
197,2015-02-11 18:04:00,21.89,29.2675,419.0,646.75,0.0047557149467186,1
198,2015-02-11 18:04:59,21.89,29.29,419.0,643.0,0.0047593989768816,1
199,2015-02-11 18:06:00,21.89,29.23,419.0,639.0,0.0047495749926876,1
200,2015-02-11 18:07:00,21.89,29.2,419.0,633.5,0.0047446631160775,1
201,2015-02-11 18:08:00,21.865,29.125,419.0,631.0,0.0047251110754862,1
202,2015-02-11 18:08:59,21.89,29.125,419.0,626.0,0.004732383761374,1
203,2015-02-11 18:10:00,21.815,28.9725,419.0,614.75,0.0046857445644943,1
204,2015-02-11 18:10:59,21.79,28.89,419.0,606.0,0.0046651177493459,1
205,2015-02-11 18:11:59,21.8233333333333,28.8566666666667,419.0,603.0,0.0046692641527696,0
206,2015-02-11 18:13:00,21.79,28.79,419.0,600.75,0.0046488491962189,1
207,2015-02-11 18:14:00,21.79,28.695,419.0,601.0,0.0046333948531141,0
208,2015-02-11 18:15:00,21.79,28.6333333333333,419.0,601.666666666667,0.0046233634945275,1
209,2015-02-11 18:16:00,21.79,28.7225,419.0,597.25,0.0046378684003582,1
210,2015-02-11 18:16:59,21.79,28.6475,419.0,596.5,0.0046256679674081,1
211,2015-02-11 18:17:59,21.79,28.5333333333333,419.0,596.666666666667,0.0046070971092246,1
212,2015-02-11 18:19:00,21.79,28.525,419.0,595.25,0.0046057416152363,1
213,2015-02-11 18:20:00,21.79,28.42,419.0,588.5,0.0045886628934385,1
214,2015-02-11 18:21:00,21.79,28.55,419.0,585.0,0.0046098081147949,1
215,2015-02-11 18:22:00,21.7675,28.5,419.0,585.75,0.0045953065419468,0
216,2015-02-11 18:23:00,21.7,28.445,412.0,584.5,0.0045673511046787,1
217,2015-02-11 18:23:59,21.7,28.5,279.333333333333,585.0,0.0045762473078406,1
218,2015-02-11 18:24:59,21.7,28.5666666666667,0.0,582.0,0.0045870309230919,0
219,2015-02-11 18:26:00,21.7,28.76,0.0,578.0,0.0046183055064496,0
220,2015-02-11 18:27:00,21.7,28.79,0.0,584.0,0.0046231587388516,0
221,2015-02-11 18:28:00,21.7,28.79,0.0,586.5,0.0046231587388516,0
222,2015-02-11 18:29:00,21.7,28.84,0.0,587.5,0.0046312476265853,1
223,2015-02-11 18:29:59,21.7,28.86,0.0,586.0,0.0046344832401526,1
224,2015-02-11 18:30:59,21.7,28.86,0.0,592.333333333333,0.0046344832401526,0
225,2015-02-11 18:32:00,21.7,28.79,0.0,590.0,0.0046231587388516,0
226,2015-02-11 18:33:00,21.6,28.895,0.0,590.0,0.0046116426132086,0
227,2015-02-11 18:34:00,21.6333333333333,28.79,0.0,590.5,0.0046042096373368,0
228,2015-02-11 18:35:00,21.6,28.73,0.0,593.5,0.0045851144868437,0
229,2015-02-11 18:36:00,21.6,28.79,0.0,595.0,0.0045947608183565,0
230,2015-02-11 18:36:59,21.6,28.79,0.0,594.666666666667,0.0045947608183565,0
231,2015-02-11 18:38:00,21.55,28.79,0.0,593.0,0.004580619678991,0
232,2015-02-11 18:39:00,21.6,28.79,0.0,582.5,0.0045947608183565,0
233,2015-02-11 18:40:00,21.6,28.79,0.0,579.5,0.0045947608183565,0
234,2015-02-11 18:40:59,21.6,28.79,0.0,588.0,0.0045947608183565,0
235,2015-02-11 18:42:00,21.5,28.84,0.0,596.5,0.0045745060273047,0
236,2015-02-11 18:42:59,21.5,28.8233333333333,0.0,622.333333333333,0.0045718429842521,0
237,2015-02-11 18:43:59,21.5,28.79,0.0,606.0,0.0045665169660565,0
238,2015-02-11 18:45:00,21.5,29.6,0.0,605.0,0.0046959648463374,0
239,2015-02-11 18:46:00,21.5,28.995,0.0,642.5,0.0045992734119272,0
240,2015-02-11 18:47:00,21.39,29.015,0.0,604.25,0.0045713332117777,0
241,2015-02-11 18:48:00,21.39,29.445,0.0,596.0,0.0046395853404727,0
242,2015-02-11 18:49:00,21.39,29.2,0.0,612.0,0.0046006956773377,1
243,2015-02-11 18:49:59,21.39,29.1,0.0,720.5,0.0045848237326055,0
244,2015-02-11 18:51:00,21.3233333333333,29.33,0.0,1760.0,0.004602343739742,0
245,2015-02-11 18:52:00,21.29,29.0,0.0,1665.0,0.0045408232736566,0
246,2015-02-11 18:53:00,21.29,29.03,0.0,1255.66666666667,0.0045455550055085,0
247,2015-02-11 18:53:59,21.29,29.2,0.0,724.0,0.0045723695027071,1
248,2015-02-11 18:55:00,21.29,29.1,0.0,619.0,0.004556595991105,0
249,2015-02-11 18:55:59,21.29,29.9,0.0,562.5,0.0046828063252669,0
250,2015-02-11 18:56:59,21.29,29.9266666666667,0.0,582.0,0.0046870142120981,0
251,2015-02-11 18:58:00,21.29,29.8,0.0,616.0,0.0046670272529085,0
252,2015-02-11 18:59:00,21.245,29.55,0.0,648.5,0.0046147321312164,0
253,2015-02-11 19:00:00,21.2,29.5,0.0,673.0,0.0045940685646256,0
254,2015-02-11 19:01:00,21.2,30.1,0.0,608.0,0.0046882115243199,0
255,2015-02-11 19:01:59,21.2,29.6,0.0,752.0,0.0046097570936318,0
256,2015-02-11 19:02:59,21.2,30.45,0.0,621.5,0.0047431413160253,0
257,2015-02-11 19:04:00,21.2,30.0,0.0,589.333333333333,0.0046725190665646,0
258,2015-02-11 19:05:00,21.2,29.9,0.0,608.5,0.0046568273946772,0
259,2015-02-11 19:06:00,21.2,29.945,0.0,620.0,0.0046638885497791,0
260,2015-02-11 19:07:00,21.2,29.495,0.0,598.5,0.004593284158797,0
261,2015-02-11 19:08:00,21.2,29.64,0.0,640.5,0.0046160327252079,0
262,2015-02-11 19:08:59,21.2,29.9633333333333,0.0,695.0,0.0046667653622943,0
263,2015-02-11 19:09:59,21.2,29.89,0.0,670.0,0.0046552582707089,0
264,2015-02-11 19:11:00,21.2,29.79,0.0,619.0,0.0046395674632079,0
265,2015-02-11 19:12:00,21.2,29.76,0.0,571.666666666667,0.0046348603741804,0
266,2015-02-11 19:13:00,21.2,29.995,0.0,533.5,0.0046717344643064,0
267,2015-02-11 19:14:00,21.1666666666667,29.9966666666667,0.0,618.666666666667,0.0046623750473025,0
268,2015-02-11 19:14:59,21.2,30.2,0.0,516.0,0.0047039047680021,0
269,2015-02-11 19:15:59,21.15,31.05,0.0,515.0,0.0048223898198624,0
270,2015-02-11 19:17:00,21.15,29.8,0.0,513.5,0.0046268076283732,0
271,2015-02-11 19:18:00,21.15,29.645,0.0,520.0,0.0046025639418438,0
272,2015-02-11 19:19:00,21.1,29.65,0.0,527.5,0.0045891291515547,0
273,2015-02-11 19:20:00,21.1,29.45,0.0,526.0,0.0045579469742819,0
274,2015-02-11 19:21:00,21.1,29.6633333333333,0.0,526.333333333333,0.0045912080737275,0
275,2015-02-11 19:21:59,21.1,29.795,0.0,528.0,0.0046117381709384,0
276,2015-02-11 19:23:00,21.1,29.89,0.0,524.0,0.0046265518614287,0
277,2015-02-11 19:24:00,21.1,29.695,0.0,524.5,0.0045961455691764,0
278,2015-02-11 19:25:00,21.1,29.8966666666667,0.0,521.333333333333,0.0046275914449569,0
279,2015-02-11 19:25:59,21.1,29.995,0.0,524.0,0.0046429257026734,0
280,2015-02-11 19:27:00,21.1,29.945,0.0,522.5,0.0046351285286952,0
281,2015-02-11 19:27:59,21.1,29.79,0.0,526.0,0.0046109585224196,0
282,2015-02-11 19:28:59,21.05,29.75,0.0,520.0,0.0045904948423537,0
283,2015-02-11 19:30:00,21.1,30.29,0.0,526.0,0.0046889329791048,0
284,2015-02-11 19:31:00,21.1,29.39,0.0,530.0,0.004548592926285,0
285,2015-02-11 19:32:00,21.1,29.6,0.0,529.0,0.004581333316267,0
286,2015-02-11 19:33:00,21.1,29.34,0.0,529.0,0.0045407980996376,0
287,2015-02-11 19:34:00,21.1,29.745,0.0,527.0,0.0046039417730547,0
288,2015-02-11 19:34:59,21.1,29.3933333333333,0.0,530.0,0.0045491125882909,0
289,2015-02-11 19:36:00,21.1,30.05,0.0,526.0,0.0046515028181679,1
290,2015-02-11 19:37:00,21.075,29.5,0.0,526.0,0.0045586847820674,0
291,2015-02-11 19:38:00,21.1,29.5,0.0,526.0,0.0045657422276378,0
292,2015-02-11 19:38:59,21.1,30.09,0.0,531.5,0.0046577408678229,0
293,2015-02-11 19:40:00,21.1,30.1,0.0,534.0,0.004659300399642,0
294,2015-02-11 19:40:59,21.0,29.495,0.0,533.0,0.0045367955065464,0
295,2015-02-11 19:41:59,21.1,29.445,0.0,521.333333333333,0.0045571674596143,0
296,2015-02-11 19:43:00,21.1,29.645,0.0,523.5,0.0045883495592964,0
297,2015-02-11 19:44:00,21.1,30.1,0.0,521.0,0.004659300399642,0
298,2015-02-11 19:45:00,21.0,29.945,0.0,522.0,0.0046065252144311,0
299,2015-02-11 19:46:00,21.1,29.6,0.0,520.0,0.004581333316267,0
300,2015-02-11 19:46:59,21.025,30.1225,0.0,520.5,0.0046412130875584,0
301,2015-02-11 19:47:59,21.0,30.0,0.0,520.0,0.0046150487987307,0
302,2015-02-11 19:49:00,21.0,29.53,0.0,523.666666666667,0.0045422183716804,0
303,2015-02-11 19:50:00,21.0,29.55,0.0,520.0,0.0045453171939043,0
304,2015-02-11 19:51:00,21.0,29.195,0.0,524.5,0.0044903176557902,0
305,2015-02-11 19:52:00,21.0,29.53,0.0,519.333333333333,0.0045422183716804,0
306,2015-02-11 19:53:00,21.0,29.445,0.0,519.0,0.0045290487191925,0
307,2015-02-11 19:53:59,21.0,30.1,0.0,520.0,0.0046305468188397,0
308,2015-02-11 19:54:59,21.0,29.945,0.0,522.5,0.0046065252144311,0
309,2015-02-11 19:56:00,21.0,29.8,0.0,527.5,0.0045840550582098,0
310,2015-02-11 19:57:00,21.0,30.0666666666667,0.0,537.0,0.0046253807269571,0
311,2015-02-11 19:58:00,21.0,29.7666666666667,0.0,542.333333333333,0.004578889732874,0
312,2015-02-11 19:59:00,21.0,29.5,0.0,548.0,0.0045375701958183,0
313,2015-02-11 19:59:59,21.0,29.995,0.0,545.5,0.0046142739178486,0
314,2015-02-11 20:00:59,21.0,29.9266666666667,0.0,549.666666666667,0.0046036840711944,0
315,2015-02-11 20:02:00,21.0,29.495,0.0,562.0,0.0045367955065464,0
316,2015-02-11 20:03:00,21.0,29.5,0.0,583.0,0.0045375701958183,0
317,2015-02-11 20:04:00,21.0,29.4475,0.0,552.0,0.0045294360540104,0
318,2015-02-11 20:05:00,21.0,29.6966666666667,0.0,540.0,0.0045680428268663,0
319,2015-02-11 20:06:00,21.0,29.445,0.0,527.333333333333,0.0045290487191925,0
